PERIODO;PROGRAMA;GRUPO_REFERENCIA;PUNTAJE_GLOBAL;PERCENTIL_NACIONALGLOBAL;PERCENTIL_GRUPOREFGLOBAL;PUNTAJE_PRUEBA.CCiudadanas;PERCENTIL_NACIONALPRUEBA.CCiudadanas;PERCENTIL_GRUPOREFPRUEBA.CCiudadanas;PUNTAJE_PRUEBA.LectCritica;PERCENTIL_NACIONALPRUEBA.LectCritica;PERCENTIL_GRUPOREFPRUEBA.LectCritica;PUNTAJE_PRUEBA.RazCuanti;PERCENTIL_NACIONALPRUEBA.RazCuanti;PERCENTIL_GRUPOREFPRUEBA.RazCuanti
20173;DERECHO;DERECHO;153;61;58;150;59;43;147;48;43;133;32;39
20173;INGENIERIA CIVIL;INGENIERÍA;219;100;100;194;95;95;200;94;93;300;100;100
20173;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;154;62;75;146;55;67;126;25;34;139;40;63
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;190;96;98;190;93;96;200;94;97;192;92;96
20173;DERECHO;DERECHO;194;97;97;226;100;100;203;96;94;107;9;12
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;204;99;99;215;100;100;232;100;100;165;70;81
20173;INGENIERIA ELECTRONICA;INGENIERÍA;161;72;63;119;26;25;138;37;32;171;77;56
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;175;87;82;181;88;87;124;23;18;201;96;90
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;115;9;11;104;14;16;104;8;10;70;1;1
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;187;95;94;182;89;90;216;99;99;192;92;92
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;148;55;45;114;22;22;150;51;44;124;23;15
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;143;46;54;154;63;70;145;46;55;124;23;25
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;167;80;91;161;71;81;173;75;88;164;70;75
20173;INGENIERIA MECANICA;INGENIERÍA;194;97;96;178;87;85;192;90;88;195;94;85
20173;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;199;99;96;217;100;99;203;96;91;190;91;95
20173;INGENIERIA CIVIL;INGENIERÍA;181;92;88;166;76;73;193;90;89;197;95;87
20173;DERECHO;DERECHO;213;100;100;202;98;94;200;94;93;187;89;95
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;197;98;99;166;76;82;192;90;95;184;87;92
20173;PSICOLOGIA;PSICOLOGÍA;162;74;77;162;71;72;134;34;32;175;81;92
20173;DERECHO;DERECHO;161;72;70;184;90;80;198;93;91;111;12;16
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;184;93;99;200;97;99;194;91;98;206;97;99
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;160;71;63;132;40;30;176;78;65;140;42;51
20173;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;209;100;99;300;100;100;226;100;100;158;63;71
20173;PSICOLOGIA;PSICOLOGÍA;208;100;100;224;100;100;228;100;100;209;98;100
20173;MEDICINA;MEDICINA;174;86;65;170;80;62;180;81;58;188;90;75
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;152;60;69;160;70;77;179;80;88;91;3;3
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;157;68;58;113;21;20;73;1;1;195;94;84
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;140;41;32;166;75;69;114;14;9;110;11;14
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;196;98;98;197;96;95;210;98;97;207;98;100
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;197;98;99;213;100;100;193;91;95;204;97;99
20173;PSICOLOGIA;PSICOLOGÍA;180;91;93;178;86;88;191;90;89;140;41;54
20173;INGENIERIA ELECTRONICA;INGENIERÍA;192;97;95;179;87;86;197;93;91;182;86;70
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;154;64;56;167;77;63;140;40;32;143;44;53
20173;DISEÑO GRAFICO;BELLAS ARTES Y DISEÑO;151;59;44;141;49;43;134;33;22;113;13;12
20173;PSICOLOGIA;PSICOLOGÍA;179;90;93;191;94;95;225;100;100;176;81;92
20173;INGENIERIA CIVIL;INGENIERÍA;170;82;75;191;94;94;142;42;37;189;91;79
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;121;14;10;145;53;45;137;37;25;94;4;5
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;154;62;55;149;58;50;161;63;50;144;46;56
20173;MEDICINA;MEDICINA;157;68;40;143;51;31;160;62;35;145;47;23
20173;INGENIERIA MECANICA;INGENIERÍA;199;98;98;198;97;97;217;99;99;187;90;76
20173;MEDICINA;MEDICINA;209;100;98;207;99;96;219;100;98;201;96;89
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;166;78;85;164;74;81;128;27;33;178;83;89
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;156;66;52;144;52;46;158;61;45;139;40;35
20173;MÚSICA;BELLAS ARTES Y DISEÑO;203;99;99;214;100;100;214;99;98;216;99;100
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;195;98;99;198;97;98;177;79;87;216;99;100
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;165;77;73;139;47;38;181;82;73;152;56;66
20173;DERECHO;DERECHO;188;95;94;188;93;84;212;99;98;186;89;94
20173;DERECHO;DERECHO;168;81;79;200;97;93;227;100;100;204;97;99
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;173;86;78;88;6;4;187;87;77;171;77;84
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;111;6;7;72;2;2;97;5;6;125;24;27
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;115;9;6;77;3;2;130;28;19;86;2;3
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;150;57;43;154;63;56;161;63;48;147;50;45
20173;DERECHO;DERECHO;199;99;98;200;97;92;205;96;95;180;84;91
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;170;83;89;182;89;93;182;83;90;160;66;72
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;133;30;36;146;55;62;120;19;24;130;29;32
20173;INGENIERIA ELECTRICA;INGENIERÍA;163;76;67;165;74;72;155;57;51;193;93;82
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;140;42;50;116;24;28;126;25;31;187;89;94
20173;ECONOMIA;ECONOMIA;171;84;58;163;73;48;196;92;81;131;30;10
20173;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;195;98;99;164;74;83;216;99;100;180;84;95
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;154;62;71;116;24;27;162;64;74;129;28;31
20173;INGENIERIA CIVIL;INGENIERÍA;192;97;95;169;79;77;185;85;83;213;99;96
20173;DISEÑO GRAFICO;BELLAS ARTES Y DISEÑO;194;97;96;170;79;76;189;88;81;184;87;87
20173;DERECHO;DERECHO;175;87;85;183;90;80;192;90;88;141;42;49
20173;ENFERMERIA;ENFERMERÍA;132;29;31;122;29;32;147;48;53;102;6;6
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;165;77;84;156;65;73;182;83;90;147;50;55
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;147;52;64;137;45;53;149;50;62;108;10;8
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;142;44;52;149;58;66;138;38;46;105;8;8
20173;PSICOLOGIA;PSICOLOGÍA;144;47;51;159;68;69;145;46;44;95;4;5
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;148;54;40;130;37;32;130;29;19;168;74;72
20173;MEDICINA;MEDICINA;149;55;29;149;58;37;128;27;11;138;38;18
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;161;73;67;173;82;78;192;90;85;118;18;22
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;178;89;85;173;82;80;129;28;23;200;96;88
20173;PSICOLOGIA;PSICOLOGÍA;161;73;77;148;56;56;193;90;90;140;42;55
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;95;2;2;92;7;5;78;1;1;121;20;27
20173;MEDICINA;MEDICINA;170;83;59;152;61;40;198;93;80;177;82;62
20173;DERECHO;DERECHO;124;17;15;114;22;12;145;46;41;103;7;10
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;201;99;98;180;87;86;205;96;96;201;96;90
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;198;98;98;168;78;78;206;97;96;215;99;99
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;152;60;52;150;58;50;152;54;40;150;53;64
20173;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;139;39;55;126;33;45;156;58;66;113;14;27
20173;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;143;46;61;111;19;29;168;70;77;119;18;34
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;198;98;99;211;99;100;214;99;100;212;99;100
20173;MEDICINA;MEDICINA;172;85;62;187;92;82;156;58;32;170;76;53
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;166;78;74;164;73;67;160;62;49;160;65;76
20173;PSICOLOGIA;PSICOLOGÍA;170;83;86;154;63;64;156;58;57;192;92;98
20173;DERECHO;DERECHO;140;42;38;82;4;2;142;42;37;110;11;15
20173;INGENIERIA ELECTRICA;INGENIERÍA;210;100;100;198;97;97;221;100;100;214;99;97
20173;MEDICINA;MEDICINA;152;61;34;151;60;39;140;40;18;147;49;25
20173;DERECHO;DERECHO;172;84;83;179;87;75;184;85;82;143;44;52
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;172;84;90;144;52;59;165;67;77;192;92;96
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;87;1;1;87;5;4;139;38;27;95;4;6
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;168;80;87;106;16;18;190;89;94;211;99;100
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;163;76;67;155;64;61;170;73;68;199;95;88
20173;DERECHO;DERECHO;155;65;62;98;11;6;119;18;15;163;69;77
20173;INGENIERIA CIVIL;INGENIERÍA;184;93;90;160;70;67;179;80;77;212;99;96
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;146;50;44;167;76;63;125;24;19;108;10;15
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;167;79;75;181;88;85;192;90;85;167;73;83
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;155;64;50;152;61;54;136;36;24;157;62;59
20173;MEDICINA;MEDICINA;179;90;73;200;97;92;193;91;75;186;89;73
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;168;80;87;136;44;51;185;85;91;163;69;76
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;123;17;20;119;26;30;83;2;2;145;47;53
20173;DERECHO;DERECHO;173;85;84;187;92;83;204;96;95;107;9;12
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;161;72;66;152;61;53;148;49;36;131;31;38
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;159;71;79;149;58;65;117;17;21;147;49;55
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;156;67;53;140;48;42;160;63;47;142;44;39
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;146;50;37;158;67;60;132;30;20;158;63;60
20173;DERECHO;DERECHO;216;100;100;190;93;86;202;95;94;169;75;83
20173;MEDICINA;MEDICINA;154;63;36;152;61;39;177;79;54;155;60;35
20173;DERECHO;DERECHO;175;87;85;166;76;62;180;81;78;127;26;32
20173;MEDICINA;MEDICINA;164;77;51;180;87;74;190;89;70;149;53;28
20173;INGENIERIA ELECTRICA;INGENIERÍA;156;67;56;161;71;68;155;58;52;185;88;74
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;162;74;65;176;84;83;116;16;13;160;65;42
20173;MEDICINA;MEDICINA;183;92;77;186;91;80;213;99;95;178;83;63
20173;DERECHO;DERECHO;195;98;97;173;82;69;197;93;91;194;93;97
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;170;82;88;157;66;74;167;70;79;178;83;89
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;159;70;78;164;73;80;84;2;2;201;96;98
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;201;99;97;218;100;99;207;97;94;186;89;93
20173;DISEÑO INDUSTRIAL;BELLAS ARTES Y DISEÑO;138;37;25;79;3;3;87;2;2;121;20;17
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;177;88;93;186;92;95;204;96;98;150;54;60
20173;DERECHO;DERECHO;181;91;90;185;91;81;174;76;73;149;52;60
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;193;97;93;217;100;99;218;99;99;115;15;21
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;188;95;97;169;79;85;181;82;89;172;77;84
20173;DERECHO;DERECHO;191;96;96;210;99;97;198;94;92;149;52;60
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;157;68;76;169;78;85;114;14;18;91;3;3
20173;PSICOLOGIA;PSICOLOGÍA;126;20;20;128;35;33;131;30;28;97;5;6
20173;INGENIERIA CIVIL;INGENIERÍA;191;96;94;185;91;90;187;86;84;213;99;96
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;166;78;70;164;74;71;153;55;49;160;66;42
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;192;97;98;176;85;90;197;93;96;189;91;95
20173;DERECHO;DERECHO;158;69;66;155;64;49;160;62;58;162;68;76
20173;DERECHO;DERECHO;158;69;67;133;41;25;166;69;65;139;40;47
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;149;56;49;149;57;44;137;37;29;116;16;22
20173;DERECHO;DERECHO;160;72;69;172;81;68;190;89;86;103;7;9
20173;MEDICINA;MEDICINA;196;98;92;300;100;100;172;74;49;148;52;27
20173;INGENIERIA CIVIL;INGENIERÍA;175;87;82;193;95;95;193;91;89;190;91;79
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;192;97;97;216;100;100;207;97;96;152;56;66
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;171;83;77;176;85;84;177;79;76;167;73;50
20173;INGENIERIA CIVIL;INGENIERÍA;202;99;99;191;94;94;199;94;93;235;100;100
20173;ECONOMIA;ECONOMIA;159;70;40;207;99;95;182;83;64;130;29;9
20173;PSICOLOGIA;PSICOLOGÍA;206;100;100;196;96;97;206;97;97;205;97;100
20173;INGENIERIA CIVIL;INGENIERÍA;154;63;52;138;46;42;134;33;27;127;27;11
20173;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;173;85;92;135;42;54;174;76;81;168;74;90
20173;PSICOLOGIA;PSICOLOGÍA;161;72;76;140;47;46;148;49;48;162;68;83
20173;MÚSICA;BELLAS ARTES Y DISEÑO;135;33;22;104;15;14;149;50;35;168;74;71
20173;DERECHO;DERECHO;187;95;94;189;93;85;180;82;78;97;5;6
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;163;75;68;98;10;11;144;45;37;166;72;65
20173;MÚSICA;BELLAS ARTES Y DISEÑO;160;71;58;165;74;69;188;87;80;136;36;32
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;167;80;76;182;89;87;191;89;84;154;58;69
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;159;70;63;140;48;40;178;79;69;133;32;39
20173;ECONOMIA;ECONOMIA;154;62;33;118;25;12;162;65;41;155;59;30
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;151;59;52;159;69;55;151;52;42;131;30;39
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;171;83;77;109;18;17;188;88;85;186;89;75
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;163;75;70;143;51;42;179;80;71;158;63;74
20173;INGENIERIA CIVIL;INGENIERÍA;224;100;100;216;100;100;210;98;97;222;100;99
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;160;71;64;182;89;90;173;75;70;176;81;77
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;148;54;63;114;22;25;156;58;68;142;44;49
20173;INGENIERIA CIVIL;INGENIERÍA;202;99;98;160;70;67;196;92;91;300;100;100
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;131;28;20;166;75;70;150;51;38;110;11;15
20173;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;171;84;91;158;67;78;168;70;77;161;67;86
20173;MEDICINA;MEDICINA;157;68;40;160;70;49;114;14;5;151;55;30
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;180;90;94;159;68;75;157;59;69;188;90;94
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;149;56;47;160;69;62;142;42;30;130;29;36
20173;DERECHO;DERECHO;194;97;97;186;92;82;180;82;79;173;78;86
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;164;77;68;151;60;46;167;70;57;148;51;60
20173;DERECHO;DERECHO;152;60;56;90;7;3;188;87;84;134;34;41
20173;INGENIERIA CIVIL;INGENIERÍA;182;92;89;168;78;76;165;68;63;185;88;73
20173;DERECHO;DERECHO;176;88;87;189;93;85;179;81;78;129;28;35
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;156;66;59;173;82;78;179;81;71;81;1;2
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;178;90;82;214;100;98;204;96;92;158;63;71
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;101;3;3;70;1;2;93;4;4;101;6;6
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;149;55;47;181;89;86;178;79;69;93;3;5
20173;PSICOLOGIA;PSICOLOGÍA;145;49;53;172;81;83;76;1;1;99;5;7
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;163;75;67;165;75;61;172;74;62;195;94;96
20173;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;178;89;81;151;60;46;198;93;87;159;64;72
20173;MÚSICA;BELLAS ARTES Y DISEÑO;133;30;19;139;46;41;102;7;5;92;3;3
20173;LICENCIATURA EN PEDAGOGIA  INFANTIL;EDUCACIÓN;103;3;7;72;2;3;117;17;25;96;4;9
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;124;18;12;104;14;10;93;4;2;119;18;23
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;74;1;1;59;1;1;90;3;3;103;7;10
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;167;79;91;190;93;98;204;96;99;171;77;82
20173;MÚSICA;BELLAS ARTES Y DISEÑO;171;84;74;178;86;84;197;93;89;188;90;90
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;165;78;69;163;73;59;193;90;82;112;12;18
20173;DERECHO;DERECHO;162;74;71;186;91;82;170;72;68;80;1;1
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;157;68;60;157;66;59;156;59;46;103;7;10
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;184;93;86;200;97;91;187;87;76;140;41;50
20173;CIENCIA POLITICA Y GOBIERNO;CIENCIAS SOCIALES;181;92;84;184;91;79;184;85;74;124;23;31
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;145;50;62;147;55;65;129;28;34;159;64;68
20173;ARQUITECTURA;ARQUITECTURA Y URBANISMO;104;4;3;97;10;11;111;12;9;110;11;6
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;189;96;96;201;97;97;186;86;79;189;91;96
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;174;86;91;131;38;44;188;87;93;183;87;91
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;193;97;93;204;98;94;186;86;76;159;64;73
20173;INGENIERIA ELECTRONICA;INGENIERÍA;197;98;97;185;91;90;199;94;93;213;99;96
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;170;83;80;184;90;88;173;76;64;162;67;78
20173;MEDICINA;MEDICINA;181;92;75;173;82;65;189;88;70;205;97;92
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;198;98;99;188;93;96;196;92;96;196;94;97
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;185;94;96;192;94;97;173;75;84;191;92;95
20173;INGENIERIA CIVIL;INGENIERÍA;192;97;95;165;75;72;187;87;84;209;98;94
20173;DERECHO;DERECHO;140;42;38;156;65;50;154;56;51;128;27;34
20173;MATEMATICAS;CIENCIAS NATURALES Y EXACTAS;210;100;97;200;97;92;203;96;86;225;100;98
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;196;98;99;184;91;94;182;83;90;193;93;96
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;169;82;73;173;83;69;185;85;74;159;65;73
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;166;78;85;167;76;83;159;61;71;128;27;29
20173;MEDICINA;MEDICINA;133;29;12;192;94;87;75;1;1;183;87;69
20173;DERECHO;DERECHO;200;99;98;211;99;97;215;99;98;183;87;93
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;181;91;90;171;80;75;192;90;85;127;26;32
20173;INGENIERIA CIVIL;INGENIERÍA;202;99;99;182;89;88;206;97;96;209;98;94
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;165;77;69;149;58;45;143;44;35;145;47;56
20173;MEDICINA;MEDICINA;184;93;78;202;98;94;214;99;96;192;92;80
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;174;86;84;184;90;88;180;81;72;115;15;19
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;134;31;23;115;23;17;101;6;4;123;22;27
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;186;94;91;180;88;86;178;80;76;180;85;68
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;161;72;80;89;6;7;185;85;92;123;22;24
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;200;99;100;203;98;99;121;20;25;215;99;100
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;174;86;78;169;79;65;191;89;80;166;72;80
20173;INGENIERIA CIVIL;INGENIERÍA;183;92;89;167;77;74;117;16;13;206;97;93
20173;ECONOMIA;ECONOMIA;115;9;3;86;5;3;76;1;1;123;22;7
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;142;45;53;158;68;75;113;14;17;120;19;21
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;133;30;36;79;3;3;112;13;16;111;12;13
20173;MEDICINA;MEDICINA;170;83;59;147;55;34;202;95;85;168;74;50
20173;RELACIONES INTERNACIONALES;CIENCIAS SOCIALES;181;91;84;193;95;87;182;83;71;150;54;62
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;159;70;61;152;61;57;182;83;80;169;75;53
20173;DERECHO;DERECHO;136;35;32;87;6;3;111;12;10;107;9;12
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;145;49;57;110;19;22;135;34;42;173;79;85
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;192;97;97;210;99;99;211;98;97;198;95;99
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;208;100;99;198;97;97;208;98;97;188;90;77
20173;CONTADURIA PUBLICA;CONTADURÍA Y AFINES;175;87;96;181;89;95;175;77;89;196;94;98
20173;INGENIERIA INDUSTRIAL;INGENIERÍA;171;83;77;180;88;86;189;88;86;192;93;82
20173;NEGOCIOS INTERNACIONALES;ADMINISTRACIÓN Y AFINES;205;99;100;194;95;97;188;87;93;300;100;100
20173;DISEÑO GRAFICO;BELLAS ARTES Y DISEÑO;192;97;95;187;92;92;212;98;97;179;84;83
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;122;15;10;153;62;54;68;1;1;138;39;47
20173;DERECHO;DERECHO;163;75;72;172;81;68;166;69;65;170;76;84
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;123;17;20;71;1;2;118;17;21;131;30;33
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;156;66;58;115;23;17;168;71;58;156;61;72
20173;MEDICINA;MEDICINA;178;90;71;142;50;31;224;100;99;202;96;89
20173;MEDICINA;MEDICINA;160;71;44;150;59;38;186;86;66;101;6;3
20173;MEDICINA;MEDICINA;168;81;57;164;73;53;163;66;39;188;90;75
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;157;68;60;149;57;49;158;60;47;167;73;83
20173;MEDICINA;MEDICINA;211;100;99;196;96;89;192;90;74;187;89;74
20173;INGENIERIA MECANICA;INGENIERÍA;201;99;98;202;98;98;202;95;94;196;94;86
20173;ADMINISTRACION DE EMPRESAS;ADMINISTRACIÓN Y AFINES;170;83;89;157;67;74;167;70;79;198;95;98
20173;DERECHO;DERECHO;197;98;97;175;84;72;202;95;94;182;86;93
20173;MEDICINA;MEDICINA;163;75;48;172;81;64;192;90;73;85;2;1
20173;DERECHO;DERECHO;132;29;25;76;2;1;131;30;26;143;45;53
20173;INGENIERIA DE SISTEMAS Y COMPUTACION;INGENIERÍA;215;100;100;201;97;98;202;95;94;217;99;98
20173;COMUNICACION SOCIAL Y PERIODISMO;COMUNICACIÓN, PERIODISMO Y PUBLICIDAD;148;54;46;138;46;37;138;38;26;132;31;38
